index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,13_30_voosh,distance_in_meters_from_voosh
437,Office,12.9334623,77.62192519999999,Offices,"Adugodi, Bengaluru",2.459572383554907,1.714081370588517,8,9,8,534
440,315 Work Avenue KRM1,12.9334055,77.61251309999999,Offices,"Adugodi, Bengaluru",1.993111287017766,1.5651461781163138,8,9,7,536
444,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,12,15,11,890
446,Aquagrand office,12.935821699999998,77.6150179,Offices,"Adugodi, Bengaluru",2.3291564532022027,1.8085534252958178,10,11,9,676
447,Perfios Software Solutions Private Ltd.,12.936688,77.610426,Offices,"Adugodi, Bengaluru",2.311198262262754,1.9710182705050974,10,11,9,656
450,Virtual office in koramangala bangalore,12.939759500000001,77.6210539,Offices,"Adugodi, Bengaluru",2.9957573227612895,2.3372802767050636,11,12,11,747
452,India Post Office Koramangala VI Block,12.9383219,77.619135,Offices,"Adugodi, Bengaluru",2.7584429994575848,2.1319098700617594,12,14,12,814
454,Ashok Cable Office,12.9385688,77.6085412,Offices,"Adugodi, Bengaluru",2.5053826129937726,2.2302454459600365,12,13,10,763
455,Office,12.928170300000001,77.6073504,Offices,"Adugodi, Bengaluru",1.349753722342475,1.273725432320875,6,7,6,418
458,Capco,12.9338547,77.61219559999999,Offices,"Adugodi, Bengaluru",2.03343869851838,1.6206394888680975,9,9,7,552
460,Mountain Trail (Chaipoint),12.933006800000001,77.6111375,Offices,"Adugodi, Bengaluru",1.917709386056984,1.555918384359758,8,9,7,545
464,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,12,15,11,890
465,Karmika Bhavana,12.934474699999999,77.6007294,Offices,"Adugodi, Bengaluru",2.1930661028409264,2.275202024480923,11,13,11,755
466,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,12,15,11,890
468,PipeCast Technologies Private Limited,12.9392849,77.6094322,Offices,"Adugodi, Bengaluru",2.5892337488457047,2.2779543998600684,10,11,9,670
469,SSC Office,12.925394800000001,77.62078670000001,Offices,"Adugodi, Bengaluru",1.7380039912610916,0.8952144657342266,4,5,4,291
470,PAN CARD SOLUTIONS,12.9403866,77.6087557,Offices,"Adugodi, Bengaluru",2.7081119017486626,2.415978929807519,12,12,10,742
472,Shree Sai Marketing,12.936010099999999,77.6080934,Offices,"Adugodi, Bengaluru",2.2200743199008475,1.980745827386985,12,14,11,825
473,Office,12.9303399,77.62757909999999,Offices,"Adugodi, Bengaluru",2.6568377299708352,1.8075319608069285,9,9,8,549
474,Office,12.9324412,77.60353640000001,Offices,"Adugodi, Bengaluru",1.8844819494466267,1.9033148163211744,13,14,12,846
476,EASi (Allegis Group),12.9372165,77.6101314,Offices,"Adugodi, Bengaluru",2.3661490665176896,2.0360757971985204,10,11,9,654
477,QUOXENT CONSULTING SERVICES Pvt. Ltd.,12.936052,77.61454599999999,Offices,"Adugodi, Bengaluru",2.3371693165764733,1.8351173968321977,11,12,9,704
478,Pratilipi,12.9347786,77.6092941,Offices,"Adugodi, Bengaluru",2.0882665806501763,1.8056616792992286,7,9,7,525
481,Wakefit Corporate Office,12.933195699999999,77.6111921,Offices,"Adugodi, Bengaluru",1.939439160323936,1.5745171325150373,8,9,7,540
483,"Asterix Energy - Rooftop Solar for Homes, Apartments, Offices and Industries",12.9408944,77.6171257,Offices,"Adugodi, Bengaluru",2.937135254364193,2.3827428685576115,14,15,12,872
486,Max Bupa Health Insurance Bangalore,12.9378371,77.6114247,Offices,"Adugodi, Bengaluru",2.4524847675651973,2.071260872811327,11,12,10,743
487,IJM RESEARCH PVT.LTD,12.9399752,77.6091756,Offices,"Adugodi, Bengaluru",2.6642982409627574,2.359375028899193,11,11,9,680
488,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,12,15,11,890
490,Royal Office Comfort %7C Furniture Manufacturers and Repair Services in Bangalore,12.927592,77.610699,Offices,"Adugodi, Bengaluru",1.3184183357533812,1.0126973198114861,6,6,5,378
492,District Child Protection Unit,12.9282231,77.60941940000001,Offices,"Adugodi, Bengaluru",1.3636446520362777,1.1433947078202258,5,6,5,346
493,"BHIVE Workspace, Koramangala 5th Block",12.934822500000001,77.6144874,Offices,"Adugodi, Bengaluru",2.2053812774604697,1.698717386786482,10,11,9,658
497,wakefit,12.933891000000001,77.6148809,Offices,"Adugodi, Bengaluru",2.1223299678472216,1.5940223391247614,11,12,10,724
506,Navvista-Idea,12.9408031,77.6086805,Offices,"Adugodi, Bengaluru",2.7541492829036973,2.4627020522096994,11,12,9,702
510,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,12,15,11,890
512,ADARSH PHOTOCOPIER,12.9362404,77.60830329999999,Offices,"Adugodi, Bengaluru",2.2459699529344768,1.995917435934699,12,14,11,845
513,Sai Balaji Residency,12.9267832,77.6099718,Offices,"Adugodi, Bengaluru",1.214239898986226,0.9768888805357328,5,6,5,332
514,S%26t Welcare Fitness Equipments,12.9392259,77.6094985,Offices,"Adugodi, Bengaluru",2.5831472810368403,2.26970564505888,11,11,9,682
515,Umiya Emporium,12.933216499999999,77.61112390000001,Offices,"Adugodi, Bengaluru",1.9403836855602126,1.5787455508040134,8,9,7,537
525,Zenefits Technologies India Private Limited,12.9368789,77.60683309999999,Offices,"Adugodi, Bengaluru",2.3196957619535064,2.124195521244113,12,13,11,799
529,Girl's p.g Adugodi.,12.939817800000002,77.6075626,PG,"Adugodi, Bengaluru",2.643715681497327,2.396343011622362,13,13,11,796
538,Sri Sai PG for ladies,12.9353135,77.6104689,PG,"Adugodi, Bengaluru",2.1600659666908992,1.8224483251065466,8,10,8,577
539,Shree Ganesh PG Accomdation for ladies,12.936112800000002,77.6091779,PG,"Adugodi, Bengaluru",2.235484798143407,1.9495188872027578,13,15,12,893
540,PNS ladies Pg,12.939817800000002,77.6075626,PG,"Adugodi, Bengaluru",2.643715681497327,2.396343011622362,13,13,11,796
545,Om Shri Parameshwara Gents PG,12.9396572,77.6077376,PG,"Adugodi, Bengaluru",2.6256361612309727,2.3731196200307103,13,13,11,803
546,St Mary's Executive PG Accommodation,12.936707400000001,77.6085473,PG,"Adugodi, Bengaluru",2.298500425312146,2.034894531487006,12,14,12,823
548,KMT PG For Ladies,12.9366711,77.6086553,PG,"Adugodi, Bengaluru",2.294833593026219,2.0270505554254687,12,14,12,828
549,Evergreen PG for girls ( near Christ University ),12.9396546,77.6079506,PG,"Adugodi, Bengaluru",2.6252596208533343,2.365186584128078,12,13,10,764
554,VBS PG FOR GENTS,12.9393079,77.6085923,PG,"Adugodi, Bengaluru",2.5876859427161416,2.3065952510451315,11,12,10,732
558,Yadav PG For Gents,12.9367519,77.60848299999999,PG,"Adugodi, Bengaluru",2.303256611085593,2.0419687700730806,12,14,12,820
563,Sumanjali Ladies Pg,12.936734300000001,77.6085772,PG,"Adugodi, Bengaluru",2.3015859126067615,2.0365711729287375,12,14,12,824
571,SLV kishore PG for ladies,12.9357226,77.6089192,PG,"Adugodi, Bengaluru",2.1906339148996694,1.9182089381178578,12,15,12,880
572,SRI HANUMAN PG FOR GENTS,12.939381,77.6076555,PG,"Adugodi, Bengaluru",2.59501404964894,2.347260413600129,12,13,11,784
576,AIRA Ladies PG,12.936254,77.6087426,PG,"Adugodi, Bengaluru",2.248829429479639,1.980263505309311,13,15,12,884
579,AISHWARYA PG,12.936087599999999,77.6092567,PG,"Adugodi, Bengaluru",2.233218929187608,1.9440752332074251,13,15,12,904
580,St. Mary's PG For Ladies,12.9366309,77.6087007,PG,"Adugodi, Bengaluru",2.2905389181304003,2.0211615279582835,13,14,12,831
586,Garuda pg for women,12.9363385,77.6092446,PG,"Adugodi, Bengaluru",2.260978458603733,1.970895814333998,13,15,13,870
587,Crystal Rock Girls Pg Santsang,12.936917999999999,77.608921,PG,"Adugodi, Bengaluru",2.323417069219325,2.043230467734796,13,14,12,845
589,Atithi PG For Ladies,12.9367545,77.6087606,PG,"Adugodi, Bengaluru",2.3045163405546027,2.0318729459305556,13,14,12,830
590,crystal rock paying guest,12.9372262,77.60847779999999,PG,"Adugodi, Bengaluru",2.3559652295229063,2.0916258964241297,13,14,11,814
591,Evergreen Paying Guest,12.9366638,77.6148749,PG,"Adugodi, Bengaluru",2.4128849833293065,1.9023239750400986,11,12,10,721
592,Manasa Deluxe Pg For Ladies,12.9364375,77.6088329,PG,"Adugodi, Bengaluru",2.2696165746086905,1.9960557374782155,13,15,12,884
596,LAKVIN PG for Ladies,12.935686599999999,77.6092672,PG,"Adugodi, Bengaluru",2.188797994916655,1.9015937845214992,13,15,12,890
597,Shri Venkata Sai Pg For Ladies,12.9366905,77.6087177,PG,"Adugodi, Bengaluru",2.297229035941941,2.026758486122203,13,14,12,831
598,Sri Venkata Sai PG For Gents,12.940317599999998,77.6176773,PG,"Adugodi, Bengaluru",2.898118889383824,2.325312046854104,13,14,11,830
601,SARANGA CLASS HOUSE GIRLS PG,12.9359022,77.6117279,PG,"Adugodi, Bengaluru",2.2459316089136756,1.8538280804380323,11,12,10,721
603,Sri Lakshmi Venkateshwara PG for Ladies,12.935713699999999,77.6092593,PG,"Adugodi, Bengaluru",2.191748639340741,1.9047204301681402,13,15,12,890
606,SRI AHA THE LADIES PG,12.9367294,77.6085954,PG,"Adugodi, Bengaluru",2.301101731382802,2.035376363808578,12,14,12,825
607,CHARAN Gents PG,12.928755,77.609483,PG,"Adugodi, Bengaluru",1.4231894667175653,1.190124225619435,5,6,5,362
608,LVR PG for Boys,12.9365581,77.6073309,PG,"Adugodi, Bengaluru",2.2818856651627053,2.069378079446871,11,13,11,794
609,sai krupa pg,12.9356214,77.60914220000001,PG,"Adugodi, Bengaluru",2.1807097928532095,1.8993188526437967,13,15,12,888
610,Sri lakshmi venkatashwara ladies PG,12.936370599999998,77.6092283,PG,"Adugodi, Bengaluru",2.2644308407468725,1.974843892261496,13,14,13,869
611,Evergreen PG for girls,12.9369041,77.6084805,PG,"Adugodi, Bengaluru",2.3201680243971965,2.0579181107980586,12,14,12,816
612,Aravali Girls PG,12.940622900000001,77.61498399999999,PG,"Adugodi, Bengaluru",2.837670210528561,2.3424350127571993,16,16,14,988
614,SICHER STAY Pg for Women,12.9377888,77.61198979999999,PG,"Adugodi, Bengaluru",2.4573861623049704,2.055067078416034,12,13,10,762
616,Sri Lakshmi Sai Temple View PG for Ladies,12.936179699999999,77.6135635,PG,"Adugodi, Bengaluru",2.320455874819241,1.8558105934969253,11,11,9,675
617,SRI HARI HARA LADIES PG,12.934416800000001,77.6060171,PG,"Adugodi, Bengaluru",2.0533984296052856,1.9232263359915294,10,11,9,651
618,Hazel pg for ladies,12.9419274,77.6158571,PG,"Adugodi, Bengaluru",3.0032921400150996,2.4888148003173995,15,16,13,941
619,Sri Sai PG,12.9362751,77.60878199999999,PG,"Adugodi, Bengaluru",2.251343759934703,1.9809837604028808,13,15,12,885
620,SRI BALAJI PG For Gents,12.9282617,77.6104508,PG,"Adugodi, Bengaluru",1.385500030450365,1.0911179109679405,5,6,5,383
621,Your Space Bangalore - Hosur Road 1st Cross,12.935432400000002,77.60941340000001,PG,"Adugodi, Bengaluru",2.1617104421982836,1.8696771869985689,13,15,12,900
622,JK Boys PG,12.9288172,77.6103565,PG,"Adugodi, Bengaluru",1.444221379184134,1.1507932490223507,6,7,5,392
623,Zolo Maple PG,12.9325585,77.610949,PG,"Adugodi, Bengaluru",1.8650198962161473,1.5140090313296874,7,8,7,491
624,Madhavi Pg,12.936441199999999,77.6094786,PG,"Adugodi, Bengaluru",2.2740996149834354,1.9737387030062752,13,15,13,920
625,Yashoda ladies PG,12.928802000000001,77.6104125,PG,"Adugodi, Bengaluru",1.4436754622430894,1.1465801642578588,6,7,5,394
626,SLH Sri Lakshmi Pg For Gents,12.928795599999999,77.609613,PG,"Adugodi, Bengaluru",1.429395879227953,1.1868866820136472,5,6,5,367
627,Sri Sai Srinivasa PG,12.9334475,77.6106885,PG,"Adugodi, Bengaluru",1.95792130353054,1.6167874479922828,8,9,7,534
628,Stanza Living Bratislava House,12.9332114,77.6069696,PG,"Adugodi, Bengaluru",1.911677454369285,1.7553613796404324,8,10,8,597
629,Shri Hari hara pg,12.93679,77.608864,PG,"Adugodi, Bengaluru",2.3089218553492126,2.031834509102585,13,14,12,851
630,Shine Residency PG for boys,12.9335505,77.608377,PG,"Adugodi, Bengaluru",1.9471003041663886,1.7180589199787726,8,9,8,556
631,Madhavi Ladies pg,12.9365985,77.60906949999999,PG,"Adugodi, Bengaluru",2.288735850392469,2.0043948544455157,13,15,12,904
632,Venkateswara PG,12.9366489,77.61319959999999,PG,"Adugodi, Bengaluru",2.36099557992771,1.9116215737550444,11,12,9,693
633,Sapthagiri new PG %26 Hostel,12.9286771,77.60991659999999,PG,"Adugodi, Bengaluru",1.4209247449072613,1.159207676429758,5,6,5,378
634,Malabar PG,12.927562400000001,77.6103421,PG,"Adugodi, Bengaluru",1.3069486938634212,1.028623916558712,6,6,5,382
635,Sri Vinayaka PG For Ladies,12.9341431,77.620047,PG,"Adugodi, Bengaluru",2.4026330402134692,1.7082531879125555,9,10,9,610
636,Stanza Living Frankfurt House,12.9345097,77.6089814,PG,"Adugodi, Bengaluru",2.0562960303127737,1.7899380293221792,7,9,7,517
637,Sapthagiri PG for Gents,12.9287559,77.6096377,PG,"Adugodi, Bengaluru",1.4253613140663348,1.181725107498407,5,6,5,368
638,New Malabar Gents PG,12.9275879,77.6103183,PG,"Adugodi, Bengaluru",1.3092161047571873,1.0323705858639596,6,6,5,383
639,Rao's deluxe Pg accommodation,12.935044099999999,77.6074157,PG,"Adugodi, Bengaluru",2.11334623733736,1.9127942779633826,8,10,8,570
640,Stanza Living Hamburg House,12.935074,77.6075314,PG,"Adugodi, Bengaluru",2.116372948692363,1.9103717035557644,8,9,8,568
641,Sai Modern PG,12.9360686,77.6148598,PG,"Adugodi, Bengaluru",2.3495659701089284,1.8361685397422784,11,12,9,694
644,Stanza Living Como House,12.933885499999999,77.610091,PG,"Adugodi, Bengaluru",1.9974665617442513,1.6831256448295784,7,8,7,509
645,Zolo Typhoon,12.9300269,77.6080608,PG,"Adugodi, Bengaluru",1.5547652271713293,1.391781337462333,6,7,6,436
646,Good Lands PG For GENTS,12.931361500000001,77.60713659999999,PG,"Adugodi, Bengaluru",1.7053086648314562,1.5708054680842245,7,9,7,511
647,Nandhini Gents PG,12.936143199999998,77.61483170000001,PG,"Adugodi, Bengaluru",2.3564605185709024,1.84450808235912,11,12,9,704
648,Padmini pg,12.931218099999999,77.6098122,PG,"Adugodi, Bengaluru",1.6993728906474865,1.4175622435451702,6,7,6,413
653,Rk Pg For Gents,12.941489,77.6187524,PG,"Adugodi, Bengaluru",3.0624753243126417,2.470651117546178,13,14,12,825
654,Sree Srinivasa ladies Pg,12.9333926,77.6100115,PG,"Adugodi, Bengaluru",1.9420282156973632,1.6342269952305726,7,8,7,491
655,Sai Balaji Ladies PG,12.9336875,77.6086423,PG,"Adugodi, Bengaluru",1.963240431155817,1.7199717043227762,8,9,8,564
656,Forum PG Accomodation,12.9282219,77.610212,PG,"Adugodi, Bengaluru",1.3762876167444253,1.099423915646378,5,6,5,375
658,Nandini PG,12.936238000000001,77.6147577,PG,"Adugodi, Bengaluru",2.3639394099243547,1.855190379208275,11,12,9,709
659,Executive PG for gents,12.9267485,77.6089423,PG,"Adugodi, Bengaluru",1.195152270292413,1.041422835291634,4,5,4,307
662,Good Lands PG For Ladies,12.9325533,77.6067468,PG,"Adugodi, Bengaluru",1.8401474628119465,1.7051600609226059,8,10,8,577
663,Sri Lakshmi Ganesh,12.9359274,77.6085655,PG,"Adugodi, Bengaluru",2.2118657060884512,1.9531316625341513,12,14,12,862
664,Sri Venkateswara Pg For Gents,12.9321552,77.6099321,PG,"Adugodi, Bengaluru",1.8043800447620906,1.508588754338761,6,7,6,439
665,Stanza Living Dresden House,12.9350094,77.6084075,PG,"Adugodi, Bengaluru",2.109355166670183,1.864957535249328,7,9,7,532
667,PR EXECUTIVE PG FOR GIRLS,12.9367761,77.6142602,PG,"Adugodi, Bengaluru",2.4049254410320233,1.9168107396011242,11,12,10,743
668,Good lands pg for boys,12.9319886,77.6068015,PG,"Adugodi, Bengaluru",1.777095258987861,1.6490414478984228,8,9,8,557
669,GAYATRI LUXURY PG for LADIES,12.931602900000001,77.61087890000002,PG,"Adugodi, Bengaluru",1.759108459002382,1.4153357565892328,7,8,6,462
671,Stanza Living Salzburg House,12.9310848,77.6087012,PG,"Adugodi, Bengaluru",1.6743953001061331,1.4573012097963907,6,7,6,437
672,Leo Stays PG for Men,12.9365591,77.6147224,PG,"Adugodi, Bengaluru",2.396702030482215,1.8909667536994177,11,12,10,720
673,Mercury Gents Pg,12.938336,77.618301,PG,"Adugodi, Bengaluru",2.7213119088429387,2.116759854640042,12,13,11,792
675,New Sapthagiri PG For Gents.,12.9329058,77.608241,PG,"Adugodi, Bengaluru",1.875117423417064,1.6599603500742284,7,9,7,524
677,Rana PG for Gents,12.936865,77.61561,PG,"Adugodi, Bengaluru",2.45993366111423,1.9253407246878012,11,12,10,735
678,Rentorio Saranga PG Accommodation- Boys ( Christ Central Campus),12.9283778,77.6093698,PG,"Adugodi, Bengaluru",1.3801123666783077,1.160794889362261,5,6,5,346
679,vstayhappy,12.936563,77.61428559999999,PG,"Adugodi, Bengaluru",2.383015665801834,1.8930119353340764,11,12,10,735
681,Trinity Homes,12.9332008,77.6106994,PG,"Adugodi, Bengaluru",1.9309972002133085,1.5902477418411713,7,9,7,512
682,Luxury PG FOR WOMEN,12.9329489,77.6096391,PG,"Adugodi, Bengaluru",1.8886608390124509,1.6023291640365567,7,8,6,471
683,Green Lands PG for Ladies,12.9323477,77.6090801,PG,"Adugodi, Bengaluru",1.8170046070102746,1.5646710687877337,8,9,8,560
685,Sri Shiva Sai PG Gent's,12.929978,77.609626,PG,"Adugodi, Bengaluru",1.5600599371874875,1.3017045790018131,5,6,5,384
686,Friends Comfort Stay PG,12.9347427,77.6171143,PG,"Adugodi, Bengaluru",2.3047942805799617,1.702628273678762,10,11,10,663
687,Sri Krishna Krupa P G,12.933834800000001,77.6074075,PG,"Adugodi, Bengaluru",1.978954646863895,1.7931037726695633,8,10,8,603
688,RB paying guest PG,12.936876400000001,77.6156083,PG,"Adugodi, Bengaluru",2.461064410662986,1.9266025297859182,11,12,10,735
690,SRi SAI Ladies pg,12.928956800000002,77.6094915,PG,"Adugodi, Bengaluru",1.4455819120311904,1.2089986692433852,5,6,5,361
691,Park Avenue Paying Guest for Girls,12.9346309,77.62215690000001,PG,"Adugodi, Bengaluru",2.578074039073602,1.842437081229808,9,9,8,567
692,Udupi Residency P.G For Men. Tavarekere,12.9318508,77.6094709,PG,"Adugodi, Bengaluru",1.765371395708472,1.4968723779777091,6,7,6,447
693,LVR Student Living For Girls,12.9367205,77.6086339,PG,"Adugodi, Bengaluru",2.300246020463821,2.033006317414563,12,14,12,826
694,Abode PG for Gents,12.9280313,77.6094091,PG,"Adugodi, Bengaluru",1.3423353257747703,1.126090546706282,5,6,5,346
695,GoodLands Luxury PG,12.9257498,77.6086771,PG,"Adugodi, Bengaluru",1.0820999561877909,0.9790169841800577,4,5,4,274
696,myroomie - Camellia Girls PG%2F Hostel,12.928676199999998,77.6104159,PG,"Adugodi, Bengaluru",1.430002616494452,1.1338908132067194,6,7,5,395
697,Pelagia Paradise PG for Boy,12.930700300000002,77.6060189,PG,"Adugodi, Bengaluru",1.6427752275711662,1.58226153140157,8,9,8,532
698,Zolo Phantom Co-Living %7C Redefining PG,12.9354888,77.6163246,PG,"Adugodi, Bengaluru",2.345417456077395,1.7764930245851276,11,12,11,712
700,Sri Veerabrahmendra Swamy PG for Gents,12.9284372,77.609462,PG,"Adugodi, Bengaluru",1.3878309596986185,1.1610929475340788,5,6,5,357
701,Concept Pg For Boys,12.9370087,77.6245447,PG,"Adugodi, Bengaluru",2.9451404403697863,2.1940140136304094,10,11,9,631
702,VENKATESHWARA PG,12.9288643,77.6100331,PG,"Adugodi, Bengaluru",1.4434392531751221,1.1714911113825948,5,6,5,381
703,Abhiram PG for gents,12.929514900000001,77.6086714,PG,"Adugodi, Bengaluru",1.4998942896741745,1.3081177515732036,6,7,6,401
