index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_centroid,19_00_centroid,distance_in_meters_from_centroid
4332,Royal luxury pg,12.8400791,77.6499548,PG,"Electronic City, Bengaluru",1.5604335228609767,0.43944480594592716,7,7,442
4333,Sri Srinivasa PG for Gents,12.8527434,77.6748261,PG,"Electronic City, Bengaluru",1.498363826967607,3.318430196784955,13,13,785
4334,Best Boys%2FGirls PG in Bangalore,12.8404707,77.6474463,PG,"Electronic City, Bengaluru",1.8025839479899899,0.19514539686743515,8,9,519
4335,Sri Lasya PG For gents,12.8519212,77.6549382,PG,"Electronic City, Bengaluru",1.1729540672497263,1.4580049229333953,5,6,368
4336,Sunshine Pg For Ladies,12.8540156,77.6631534,PG,"Electronic City, Bengaluru",0.9734334941570721,2.2709722829119037,6,6,364
4337,Gents PG,12.8381222,77.6450985,PG,"Electronic City, Bengaluru",2.130085144892893,0.4351780662293868,10,11,667
4338,AVS PG For Ladies,12.8534709,77.6630583,PG,"Electronic City, Bengaluru",0.9131525912398185,2.2270123731447273,5,5,315
4339,Sri Vaishnavi PG For Gents,12.8518946,77.6698712,PG,"Electronic City, Bengaluru",1.0230426466476703,2.7859947295186123,15,15,925
4340,S R Comforts,12.8376296,77.6499923,PG,"Electronic City, Bengaluru",1.6767201661894748,0.6145006949664245,9,9,567
4341,Sri Sai PG,12.8488865,77.6725903,PG,"Electronic City, Bengaluru",1.0817466540665104,2.9526124568743235,12,12,726
4342,VSR PG For Womens,12.851198,77.6640706,PG,"Electronic City, Bengaluru",0.6648062138497488,2.1863842447873827,4,4,226
4343,Amma PG For Ladies,12.8517768,77.6682552,PG,"Electronic City, Bengaluru",0.8998312802460973,2.6209003626612626,14,15,899
4344,SRI SRINIVASA PG FOR GENTS,12.8552768,77.6655282,PG,"Electronic City, Bengaluru",1.1386971269232995,2.5616169054411286,15,16,965
4345,Omkar Luxurious PG for Ladies,12.8492712,77.6732293,PG,"Electronic City, Bengaluru",1.162052222818179,3.0308336104504723,11,11,688
4346,New Deluxe PG,12.8329072,77.6568181,PG,"Electronic City, Bengaluru",1.544685230759861,1.5103695833233939,7,7,446
4347,Balaji Ladies Pg 1,12.8496173,77.6724266,PG,"Electronic City, Bengaluru",1.0986088273473862,2.9582049990917314,12,12,720
4348,Sri Mahalaxmi PG,12.8479771,77.6724709,PG,"Electronic City, Bengaluru",1.0359036706249407,2.9148474847853074,12,12,710
4349,Dolphin comforts gents pg - electronics city phase 2,12.8461578,77.6812669,PG,"Electronic City, Bengaluru",1.9471081535815973,3.8178495574570768,12,12,747
4350,SV ROYAL PG for Gents,12.8495902,77.6726306,PG,"Electronic City, Bengaluru",1.1172024884531304,2.9784914377912637,12,12,713
4351,LOTUS PG For Ladies,12.8517011,77.6648199,PG,"Electronic City, Bengaluru",0.733876542742857,2.284470170556658,5,4,262
4352,Sri Durga PG,12.8384668,77.6498829,PG,"Electronic City, Bengaluru",1.642089392021919,0.5382210829523126,8,8,489
4353,HARSHA PG FOR GENTS,12.8484834,77.6729226,PG,"Electronic City, Bengaluru",1.0998622882377433,2.975936559934003,12,12,711
4354,Stanza Living Lisbon House,12.8481906,77.6571926,PG,"Electronic City, Bengaluru",0.7407436658975,1.372749015711634,6,6,357
4355,Sri Srinivasa Gents P.G,12.8498898,77.6544431,PG,"Electronic City, Bengaluru",1.0922126986100087,1.254371281669258,6,7,390
4356,Sri Sathya PG for Gents,12.8485844,77.6820138,PG,"Electronic City, Bengaluru",2.058922302640409,3.940463910009954,13,14,836
4357,Sai Baba PG for Gents,12.8382123,77.6477838,PG,"Electronic City, Bengaluru",1.8588592830796054,0.4338387257558479,9,10,578
4358,Sri Lakshmi Narasimha Gents PG,12.8482686,77.6732839,PG,"Electronic City, Bengaluru",1.1296741585962127,3.0081408486160846,11,12,698
4359,"Janani PG for gents A and B block,Electronic city phase 1",12.8520426,77.672401,PG,"Electronic City, Bengaluru",1.2390884917045268,3.0453142934046924,14,14,827
4360,7 Hills PG for Gents,12.852315,77.668305,PG,"Electronic City, Bengaluru",0.9517160677920304,2.6515158235011027,14,15,912
4361,Sri Vigneshwara PG for Gents,12.848471,77.6733717,PG,"Electronic City, Bengaluru",1.1455767725532184,3.0227919556793514,11,12,694
4362,Sri Rama PG,12.847993,77.672064,PG,"Electronic City, Bengaluru",0.9943258855202745,2.8723960650509475,12,12,727
4363,Sri Venkateshwara PG For Gents,12.8498085,77.6552165,PG,"Electronic City, Bengaluru",1.0144833991868734,1.3083922742120995,5,6,337
4364,Vijayalakshmi pg for Ladies,12.8384292,77.6501085,PG,"Electronic City, Bengaluru",1.6223684413638564,0.558824059854387,8,8,484
4365,OM Srinivasa PG for Gents - Gents PG in Electronic City Phase - 2,12.8483018,77.6735091,PG,"Electronic City, Bengaluru",1.1540936023773305,3.0327344589648235,11,12,701
4366,Stanza Living Messina House,12.8377641,77.6494264,PG,"Electronic City, Bengaluru",1.7226193239623575,0.5646661205348711,9,9,543
4367,SLN1 LADIES PG,12.8400989,77.6505997,PG,"Electronic City, Bengaluru",1.4948386611651188,0.5020906920194504,7,7,430
4368,S.L.Gents PG(Malayali PG),12.8548979,77.6679588,PG,"Electronic City, Bengaluru",1.1830449749905698,2.7575606982412886,15,16,973
4369,Sri Bhuvaneshwari PG for Gents,12.8480202,77.6549523,PG,"Electronic City, Bengaluru",0.9586031841529433,1.1597416929989284,6,7,395
4370,Sri HariHara Pg For Gents,12.8482993,77.6727565,PG,"Electronic City, Bengaluru",1.0762562546269143,2.9534566341015434,12,12,720
4371,OM SRI JAGAD JYOTHI PG FOR LADIES,12.8545719,77.668912,PG,"Electronic City, Bengaluru",1.1990096262150647,2.827640334896714,15,16,952
4372,Nishi Ladies PG -- Prazo,12.8540599,77.6632647,PG,"Electronic City, Bengaluru",0.9781965999827977,2.283600011831895,6,6,361
4373,Satya Gents PG Hostel,12.8377061,77.6494842,PG,"Electronic City, Bengaluru",1.7202799060072445,0.5735787183759897,9,9,547
4374,Sri Satya Pg For Ladies,12.8492606,77.6728024,PG,"Electronic City, Bengaluru",1.1189827081921508,2.9860032948056565,12,12,714
4375,Kaveri PG,12.854098,77.664098,PG,"Electronic City, Bengaluru",0.9859281261443646,2.3592855778021082,6,6,344
4376,Umasree Ladies Pg,12.8486595,77.673316,PG,"Electronic City, Bengaluru",1.1465719684293039,3.0221201337449917,11,11,684
4377,Royal guest House pg for gents,12.8559869,77.6758329,PG,"Electronic City, Bengaluru",1.8052985769971348,3.5640128313282804,14,14,823
4378,Brahmini pg Electronic city,12.850853,77.6725245,PG,"Electronic City, Bengaluru",1.1746987775557602,3.0112154602096894,12,13,772
4379,Sri Srinivasa PG,12.85501,77.67252,PG,"Electronic City, Bengaluru",1.472150657574127,3.194362098773492,14,14,851
4380,Vishnu luxury pg,12.8486025,77.6734338,PG,"Electronic City, Bengaluru",1.156587429686147,3.0329094727352666,11,11,682
4381,Best Paying Guest For Boys,12.8482751,77.6734731,PG,"Electronic City, Bengaluru",1.1494938704551676,3.0282406523701284,11,12,701
4382,Yashoda PG,12.8485747,77.6717873,PG,"Electronic City, Bengaluru",0.9880430533751887,2.859501368470213,13,13,784
4383,VSS PG for Gents,12.8516289,77.6635179,PG,"Electronic City, Bengaluru",0.7081483208079078,2.1576159670916653,5,4,255
4384,Amazing Grace Gents PG,12.8493076,77.6415939,PG,"Electronic City, Bengaluru",2.398988276947479,0.9755859146527641,16,17,1025
4385,A.R. Royal PG,12.8324331,77.6580002,PG,"Electronic City, Bengaluru",1.5392063466780217,1.6421612923550726,8,8,478
4386,SRI LAKSHMI NARAYANA PG FOR LADIES,12.8471829,77.6837649,PG,"Electronic City, Bengaluru",2.22563559061618,4.101586972175388,14,14,859
4387,Sree PG For Gents,12.839939,77.677003,PG,"Electronic City, Bengaluru",1.5961684361031094,3.3321836956955617,10,11,658
4388,Shree Sapthagiri Pg For Gents,12.853101,77.66398,PG,"Electronic City, Bengaluru",0.8743889605052472,2.2863454452686276,5,5,280
4389,pure veg pg in electronic city,12.837649,77.6482702,PG,"Electronic City, Bengaluru",1.8391648648248096,0.5120345259048933,9,10,578
4390,OM SAI MANIKANTA PG FOR LADIES,12.8536805,77.6692861,PG,"Electronic City, Bengaluru",1.137093501200462,2.815160313565856,15,16,972
4391,The lallantop Pg for gents,12.8515259,77.6724575,PG,"Electronic City, Bengaluru",1.2100011287573245,3.030123688990187,13,13,789
4392,Shri Gajalakshmi PG,12.8528396,77.6567462,PG,"Electronic City, Bengaluru",1.104189951015437,1.6641106939201835,5,5,320
4393,Srinivasa PG for Boys,12.8506827,77.6810846,PG,"Electronic City, Bengaluru",2.0169209296352837,3.893826562420196,13,13,784
4394,Venkata Prajesh PG For Ladies,12.8484843,77.6812013,PG,"Electronic City, Bengaluru",1.9702763402271675,3.8518744353853833,13,13,804
4395,VSL PG FOR GENTS,12.8378218,77.6498941,PG,"Electronic City, Bengaluru",1.6752514980442887,0.591337946399377,9,9,550
4396,MS PG FOR GENTS,12.8386409,77.649274,PG,"Electronic City, Bengaluru",1.692455427925238,0.47854111457180737,9,9,528
4397,Sri Dodamma Devi PG,12.851879,77.6572568,PG,"Electronic City, Bengaluru",0.9872754420492066,1.6271590003882719,4,5,281
4398,Its Awesome Gents PG,12.8485533,77.6732307,PG,"Electronic City, Bengaluru",1.133979932249827,3.0102222557837077,11,11,688
4399,Golden Pg For Gents,12.8491238,77.6720229,PG,"Electronic City, Bengaluru",1.0355730983728393,2.900594485993857,12,13,764
4400,Stanza Living Swansea House,12.8510246,77.6813937,PG,"Electronic City, Bengaluru",2.060425607733767,3.9359442978250962,13,14,813
4401,BALAJI LADIES PG,12.8543659,77.6636214,PG,"Electronic City, Bengaluru",1.0126890341301484,2.334926957216641,7,8,450
4402,Flora Ladies PG,12.8514302,77.6643183,PG,"Electronic City, Bengaluru",0.694078633525949,2.2223071056499504,4,4,239
4403,SRI RAMA SAI PG FOR GENTS,12.8378697,77.64967,PG,"Electronic City, Bengaluru",1.6938276160415593,0.5716237747049677,9,9,541
4404,Guru pg for mens,12.8527465,77.6647045,PG,"Electronic City, Bengaluru",0.8453614905782124,2.3317453934233927,6,6,338
4405,Aadhya Residency (Sri Annapurneshwari Gents PG),12.851793,77.6561506,PG,"Electronic City, Bengaluru",1.064441489790031,1.5351396852084793,5,5,320
4406,SRI SHIVA BALAJI PG FOR GENTS,12.8527236,77.6753503,PG,"Electronic City, Bengaluru",1.544770628408776,3.370609514901116,12,13,769
4407,Manu Ladies PG maintained by Prazo,12.8531189,77.6635973,PG,"Electronic City, Bengaluru",0.8740164073104828,2.2528435445127912,5,5,285
4408,Sri RamaKrishna Gents Pg,12.8484307,77.6727813,PG,"Electronic City, Bengaluru",1.0834707170633315,2.959644138684378,12,12,716
4410,Sri Mahavishnu PG for Ladies,12.8517655,77.6643115,PG,"Electronic City, Bengaluru",0.7308305174389141,2.239780528538361,4,4,251
4411,Chamundeswari GENTS PG,12.8545021,77.6691486,PG,"Electronic City, Bengaluru",1.2055363184258265,2.846031889460044,15,16,942
4412,PG for Girls,12.8398937,77.6467272,PG,"Electronic City, Bengaluru",1.8964141440587559,0.22145315234868526,9,9,554
4413,PG in Bangalore,12.8561044,77.6768161,PG,"Electronic City, Bengaluru",1.8949247174577588,3.6656027977714682,14,14,851
4414,Star Paradise PG (Ladies),12.8372015,77.6493761,PG,"Electronic City, Bengaluru",1.7584462441198199,0.613135631709137,9,9,549
4415,Srinivasa pg,12.8533506,77.6631727,PG,"Electronic City, Bengaluru",0.8994621347663835,2.229422399446208,5,5,311
4416,Sri Srinivasa PG for Gents,12.8440857,77.6794351,PG,"Electronic City, Bengaluru",1.7508831393914304,3.597686764863596,14,15,877
4417,Sri Padmalaya PG for Ladies,12.8508297,77.6568751,PG,"Electronic City, Bengaluru",0.9342703738707435,1.518101847055475,4,5,282
4418,Brindavan ladies pg maintained by prazo,12.853173,77.6633117,PG,"Electronic City, Bengaluru",0.8795542395881337,2.2305727186638604,5,5,290
4419,Tulasi PG for GIRLS,12.8389595,77.6503833,PG,"Electronic City, Bengaluru",1.5688898799199231,0.5442762621712809,8,8,464
4420,Caveland pg for ladies,12.8538406,77.6632813,PG,"Electronic City, Bengaluru",0.9538004925778086,2.270640516231778,6,5,329
4421,Caveland pg for ladies,12.8538406,77.6632813,PG,"Electronic City, Bengaluru",0.9538004925778086,2.270640516231778,6,5,329
4422,Ashok reddy boys pg,12.8511714,77.6723626,PG,"Electronic City, Bengaluru",1.179194955097583,3.0066908098213934,12,13,774
4423,Venki's Pg,12.8502932,77.6716772,PG,"Electronic City, Bengaluru",1.0638269925019677,2.904025054279903,15,16,941
4424,Srivaari PG for Gents,12.8502354,77.6723783,PG,"Electronic City, Bengaluru",1.1260182179004414,2.974028164511668,12,12,744
4425,GREEN HILLS PG FOR GENTS,12.851819,77.67173,PG,"Electronic City, Bengaluru",1.1664881452236877,2.968546648068183,14,15,873
4426,Stanza Living Amsterdam House,12.8414469,77.6451781,PG,"Electronic City, Bengaluru",2.0131461274980245,0.13254675128841276,9,9,563
4427,Pg for ladies,12.848717,77.6727463,PG,"Electronic City, Bengaluru",1.0906816841459883,2.9640107180824833,12,12,726
4428,Sri Sai Lakshmi PG for gents (8th cross),12.8383629,77.6480337,PG,"Electronic City, Bengaluru",1.8272348042530262,0.429226875716222,9,9,562
4429,Sri Sathya Sai PG For Gents,12.853859,77.663656,PG,"Electronic City, Bengaluru",0.9564844743837314,2.304826224768855,6,6,353
4430,Friends PG for Gents,12.8544813,77.670931,PG,"Electronic City, Bengaluru",1.3151738643724216,3.014427812791323,14,15,871
4431,Harihara gents PG,12.8482356,77.6726897,PG,"Electronic City, Bengaluru",1.0671673554145487,2.9447157854529866,12,12,722
4432,JMJ LADIES PG,12.8536613,77.662762,PG,"Electronic City, Bengaluru",0.9358773570038167,2.2134313332556794,6,5,327
4433,Venkata Balaji PG for Gents,12.8494864,77.6723405,PG,"Electronic City, Bengaluru",1.083852371395212,2.9450485166418616,12,12,733
4434,Santhi PG Electronic City,12.8537878,77.6742213,PG,"Electronic City, Bengaluru",1.5141457349038796,3.3024264669046954,13,13,804
4435,Amma Pg,12.8488865,77.6725903,PG,"Electronic City, Bengaluru",1.0817466540665104,2.9526124568743235,12,12,726
4436,KAIRALA PG FOR GENTS,12.8544159,77.6661126,PG,"Electronic City, Bengaluru",1.0615179917988127,2.5598630947460568,14,16,934
4437,Lavanya PG for ladies,12.8493208,77.6727424,PG,"Electronic City, Bengaluru",1.115706448403488,2.9816103428152676,12,12,715
4439,JMJ grand ladies pg,12.8533952,77.6631605,PG,"Electronic City, Bengaluru",0.9044464711825564,2.2311895836237694,5,5,312
4440,Sri Lakshmi vilas Ladies Hostel,12.853208,77.6634821,PG,"Electronic City, Bengaluru",0.8835974282661535,2.248028760039242,5,5,286
4441,Aafa kerala pg Gents%26Ladies,12.8484787,77.6731944,PG,"Electronic City, Bengaluru",1.1275980778662213,3.0043634065849987,11,12,691
4442,Paradise PG 2,12.837999,77.6479605,PG,"Electronic City, Bengaluru",1.8517301966458586,0.46298847959375977,9,10,574
4443,Balaji PG,12.850948,77.6568503,PG,"Electronic City, Bengaluru",0.9450338196287793,1.5247763177764155,4,5,284
4444,LR PG for Gents,12.8530943,77.6550951,PG,"Electronic City, Bengaluru",1.247125179288614,1.5706899585690155,6,6,384
4445,S S Parikshit Luxury PG for gents -Electronic City Phase -2,12.8460665,77.6811438,PG,"Electronic City, Bengaluru",1.9332847690418133,3.8033449152331027,12,13,750
4446,Sri Srinivasa gents pg,12.8490318,77.6560445,PG,"Electronic City, Bengaluru",0.8941339739163319,1.321917444375781,5,5,313
4448,SRI SAI PLR PG FOR GENTS,12.8519119,77.6686799,PG,"Electronic City, Bengaluru",0.9396648476763368,2.668991984389323,14,15,900
4450,Teju pg,12.853763,77.6736817,PG,"Electronic City, Bengaluru",1.4672079263217959,3.2478232791648924,13,14,815
4451,Adobe PG Girls,12.8519796,77.6688492,PG,"Electronic City, Bengaluru",0.9569661666356103,2.6888109783269374,14,15,908
4452,KVR pg for gents,12.8548979,77.6679588,PG,"Electronic City, Bengaluru",1.1830449749905698,2.7575606982412886,15,16,973
4454,Uniworld,12.8414502,77.6451686,PG,"Electronic City, Bengaluru",2.014075638289446,0.13339543807307425,9,10,579
4455,RRC Preimum PG,12.8371638,77.6485013,PG,"Electronic City, Bengaluru",1.8427190319339397,0.5715167925692551,9,9,568
4456,Jaagruth PG for gents,12.8351653,77.6824719,PG,"Electronic City, Bengaluru",2.3595259190604523,3.988185591292455,16,17,1030
4457,Sri Venkateshwara Gents PG - Electronic City,12.8560846,77.6656849,PG,"Electronic City, Bengaluru",1.230088544127199,2.628536938630068,16,16,989
4458,Sri BHAVANI PG For Ladies,12.8540612,77.6647474,PG,"Electronic City, Bengaluru",0.9903074209248363,2.414804910188047,6,6,330
4459,Divine homes,12.8414195,77.6492747,PG,"Electronic City, Bengaluru",1.5825915656279788,0.32280145547207906,7,7,446
4460,Jaagruth PG for Gents,12.8510566,77.6718448,PG,"Electronic City, Bengaluru",1.1256574236892916,2.949606272713109,14,15,908
4461,PG gents,12.8381222,77.6450985,PG,"Electronic City, Bengaluru",2.130085144892893,0.4351780662293868,10,11,667
4462,Stanza Living Regina house,12.8377627,77.6491013,PG,"Electronic City, Bengaluru",1.7536173838613118,0.5445783763205928,9,9,528
4463,Grexter Polaris,12.8387213,77.650401,PG,"Electronic City, Bengaluru",1.5791978126562114,0.5618169789222235,8,8,473
4464,Dolphin chirpy gents pg,12.8442992,77.6769657,PG,"Electronic City, Bengaluru",1.4821473637661007,3.3325208123075583,12,12,745
4466,Stanza Living Tamarindo House,12.8562019,77.6657237,PG,"Electronic City, Bengaluru",1.243721480128599,2.6397618588174754,16,17,991
4467,KVR PG FOR GENTS,12.8516951,77.6639789,PG,"Electronic City, Bengaluru",0.7186668274691502,2.2045698121085673,4,4,234
4469,Zenstays Carnelia,12.848919,77.6735014,PG,"Electronic City, Bengaluru",1.1752349061024159,3.048895189284114,11,11,671
4470,Lakshmi Nivas PG For Gents,12.8528281,77.6632251,PG,"Electronic City, Bengaluru",0.8412778334906018,2.2013296794527992,5,5,278
4471,Satya Sri Krishna Luxury PG for Gents.,12.852756,77.6748527,PG,"Electronic City, Bengaluru",1.5015402120281642,3.321626338551144,13,13,785
4472,Stanza Living Cicero House,12.8485725,77.6836902,PG,"Electronic City, Bengaluru",2.237735275352576,4.118796241148403,14,14,863
4473,Zolo Orenda,12.8392271,77.6467843,PG,"Electronic City, Bengaluru",1.915241730713933,0.29548150930533684,9,10,572
4474,Executive PG,12.8530012,77.6639254,PG,"Electronic City, Bengaluru",0.8628653539287211,2.275326061081487,5,5,274
4475,VGN ladies pg,12.8538543,77.6722731,PG,"Electronic City, Bengaluru",1.3610915813319868,3.1133646484490987,13,14,831
4476,SLN-1 Ladies PG,12.8472624,77.6610756,PG,"Electronic City, Bengaluru",0.33040395284121304,1.7082833755804634,2,2,117
4477,Sri Lakshmi Narasimha PG For Ladies,12.8537693,77.6741569,PG,"Electronic City, Bengaluru",1.5074162569451435,3.295207084140594,13,13,800
4478,Zenstays Office,12.8481497,77.6716971,PG,"Electronic City, Bengaluru",0.9621970567397438,2.8380289827525838,12,13,774
4480,Guesture @ Alta Vista,12.8381592,77.6737244,PG,"Electronic City, Bengaluru",1.3761624495299614,2.998163219571043,11,12,713
4481,Stanza Living Aurora House,12.8328458,77.6495732,PG,"Electronic City, Bengaluru",2.032452913474272,1.0608858683660651,13,14,850
4482,MY HOME NEW PG,12.8328613,77.6579245,PG,"Electronic City, Bengaluru",1.4983728125487055,1.605793539812734,7,8,459
4484,SFS COLLEGE and PG CENTRE (St Francis de Sales College),12.8452145,77.6601695,PG,"Electronic City, Bengaluru",0.34269262010979873,1.5464285339022217,2,2,112
4485,Grexter orion,12.8392021,77.6466313,PG,"Electronic City, Bengaluru",1.9317540893994063,0.29593404312509053,9,10,574
4486,Srivari Residency,12.8567579,77.6758212,PG,"Electronic City, Bengaluru",1.8621144266754608,3.60152449082051,14,14,853
4487,"Godrej E-City, Bangalore",12.8517386,77.6527574,PG,"Electronic City, Bengaluru",1.3536055208732158,1.3020398177171124,6,7,427
4489,Tata Consultancy Services,12.8474356,77.6791015,PG,"Electronic City, Bengaluru",1.7267868206787496,3.606808217248147,12,12,719
4492,1 bhk apartment,12.848453,77.685098,PG,"Electronic City, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
4494,Velankani Tech Park,12.8491204,77.6582893,PG,"Electronic City, Bengaluru",0.6947072628007551,1.5281205396290418,3,3,205
4495,Electronic City Bus Stop,12.8467195,77.6715367,PG,"Electronic City, Bengaluru",0.9043122781200008,2.785946446729174,12,13,805
4497,Huskur Gate,12.8362244,77.6794607,PG,"Electronic City, Bengaluru",2.0170206488389972,3.645906841051336,15,16,977
4754,1 bhk apartment,12.848453,77.685098,Apartments,"HSR Layout, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
5448,1 bhk apartment,12.848453,77.685098,Apartment,"Indiranagar, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
5939,1 bhk apartment,12.848453,77.685098,Apartment,"Jayanagar, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
6773,1 bhk apartment,12.848453,77.685098,Apartment,"J.P. Nagar, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
6791,MANYA Hi-Living,12.8499394,77.6535815,Apartment,"J.P. Nagar, Bengaluru",1.177856364538182,1.1948832495226827,6,7,409
7436,Devaragan apartments,12.8512546,77.6842192,Apartments,"Junnasandra, Bengaluru",2.360574554129359,4.238769343862323,15,15,919
7442,1 bhk apartment,12.848453,77.685098,Apartments,"Junnasandra, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
7446,SJR Equinox Apartment,12.8489724,77.6570602,Apartments,"Junnasandra, Bengaluru",0.795086839634529,1.4074896041492064,5,5,295
7450,Raunit's Home,12.8407218,77.675671,Apartments,"Junnasandra, Bengaluru",1.4300358741111994,3.1834691201805723,8,9,512
7742,Gold Hill Excelsior Park,12.85061,77.6765659,Offices,"Junnasandra, Bengaluru",1.5532084320474333,3.419716927027245,11,12,700
8019,Vrindavanam Gents PG,12.8487655,77.6811651,PG,"Junnasandra, Bengaluru",1.9723515605825017,3.854139697027309,12,13,759
8022,KAIRALA PG FOR GENTS,12.8544159,77.6661126,PG,"Junnasandra, Bengaluru",1.0615179917988127,2.5598630947460568,14,16,934
8032,Lady Bird paying guest house for ladies,12.8490636,77.6810016,PG,"Junnasandra, Bengaluru",1.9618496249643587,3.8435536949696854,12,13,752
8034,SRIVARI LUXURY LADIES PG,12.8487955,77.6731575,PG,"Junnasandra, Bengaluru",1.1355037352599646,3.0093346576267233,11,12,697
8037,Royal guest House pg for gents,12.8559869,77.6758329,PG,"Junnasandra, Bengaluru",1.8052985769971348,3.5640128313282804,14,14,823
8041,Zolo Yang PG,12.851554,77.6697167,PG,"Junnasandra, Bengaluru",0.9842366138762386,2.7556069035680557,14,15,905
8046,Paying guest for ladies,12.8505667,77.6645258,PG,"Junnasandra, Bengaluru",0.6038219285017531,2.198067253918554,4,4,250
8050,Meena pg for gent's,12.8504271,77.6815242,PG,"Junnasandra, Bengaluru",2.05432663598645,3.9329718829518634,13,13,775
8051,Naggachaittanya PG for Gents,12.8484632,77.6730432,PG,"Junnasandra, Bengaluru",1.1115114273618913,2.9880508487641873,11,12,693
8055,PAYING GUEST FOR GENTS,12.8494864,77.6723405,PG,"Junnasandra, Bengaluru",1.083852371395212,2.9450485166418616,12,12,733
8066,Naggachaittanyapg For Gents,12.8417037,77.6499124,PG,"Junnasandra, Bengaluru",1.5075361560202623,0.38874180995294993,7,8,456
8067,Stanza Living Cicero House,12.8485725,77.6836902,PG,"Junnasandra, Bengaluru",2.237735275352576,4.118796241148403,14,14,863
8071,Zolo Delphi,12.8399688,77.649983,PG,"Junnasandra, Bengaluru",1.5621736549761294,0.44776924889510866,7,7,445
8073,New Deluxe PG,12.8329072,77.6568181,PG,"Junnasandra, Bengaluru",1.544685230759861,1.5103695833233939,7,7,446
8086,Stanza Living Messina House,12.8377641,77.6494264,PG,"Junnasandra, Bengaluru",1.7226193239623575,0.5646661205348711,9,9,543
8988,1 bhk apartment,12.848453,77.685098,Apartment,"Kadubeesanahalli, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
8998,Prestige Sunrise Park Norwood,12.8345426,77.6637588,Apartment,"Kadubeesanahalli, Bengaluru",1.192962479052092,2.056756576781162,7,7,399
10301,1 bhk apartment,12.848453,77.685098,Apartment,"Kaverappa Layout, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
10311,Prestige Sunrise Park Norwood,12.8345426,77.6637588,Apartment,"Kaverappa Layout, Bengaluru",1.192962479052092,2.056756576781162,7,7,399
10800,1 bhk apartment,12.848453,77.685098,Apartment,"Koramangala, Karnataka",2.3864004134067742,4.266665715910044,14,15,891
11335,G K PG,12.8502966,77.6589733,PG,"Koramangala, Karnataka",0.7323726655211714,1.6618021547054098,4,5,277
11339,Comfort Homes Ladies PG,12.8396164,77.6456462,PG,"Koramangala, Karnataka",2.017372575376685,0.2588856126418905,10,11,632
11593,1 bhk apartment,12.848453,77.685098,Apartment,"Lakkasandra, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
12132,Stanza Living Cicero House,12.8485725,77.6836902,PG,"Lakkasandra, Bengaluru",2.237735275352576,4.118796241148403,14,14,863
12391,1 bhk apartment,12.848453,77.685098,Apartment,"Marathahalli, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
12411,MANYA Hi-Living,12.8499394,77.6535815,Apartment,"Marathahalli, Bengaluru",1.177856364538182,1.1948832495226827,6,7,409
13037,1 bhk apartment,12.848453,77.685098,Apartment,"MG Road, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
13510,SRIVARI LUXURY LADIES PG,12.8487955,77.6731575,PG,"MG Road, Bengaluru",1.1355037352599646,3.0093346576267233,11,12,697
13530,Paying guest for ladies,12.8505667,77.6645258,PG,"MG Road, Bengaluru",0.6038219285017531,2.198067253918554,4,4,250
14216,1 bhk apartment,12.848453,77.685098,Apartment,"Radha Reddy Layout, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
14516,Ladies PG,12.8491315,77.6815482,PG,"Radha Reddy Layout, Bengaluru",2.0213494900478346,3.9030849679886868,13,13,773
14523,Sri krishna Sai PG For Gents,12.8494558,77.672672,PG,"Radha Reddy Layout, Bengaluru",1.114923598682666,2.978509701271034,11,12,710
14524,SRIVARI LUXURY LADIES PG,12.8487955,77.6731575,PG,"Radha Reddy Layout, Bengaluru",1.1355037352599646,3.0093346576267233,11,12,697
14530,The lallantop Pg for gents,12.8515259,77.6724575,PG,"Radha Reddy Layout, Bengaluru",1.2100011287573245,3.030123688990187,13,13,789
14532,Sai Tarun Pg,12.8495458,77.6729061,PG,"Radha Reddy Layout, Bengaluru",1.1421629113683422,3.005686692458781,11,12,704
14533,Sree Srinivasa Pg For Gents,12.8509539,77.6723582,PG,"Radha Reddy Layout, Bengaluru",1.1654931563711108,2.9979891631639304,12,13,765
14535,PAYING GUEST FOR GENTS,12.8494864,77.6723405,PG,"Radha Reddy Layout, Bengaluru",1.083852371395212,2.9450485166418616,12,12,733
14539,SLV PG for Ladies,12.8489328,77.6726019,PG,"Radha Reddy Layout, Bengaluru",1.0848397945011805,2.955193238854018,12,12,724
14540,Sterling - PG in Electronic City Phase 2 for Gents,12.8489939,77.6813464,PG,"Radha Reddy Layout, Bengaluru",1.99674419206097,3.878523499180588,12,13,767
