,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh,13_30_voosh
749,12014,HP Gas Agency: Murali Enterprises,12.9594954,77.700457,Office,"Marathahalli, Bengaluru",1.4440780083772389,1.5399508982643138,,,800,13
750,12015,ROCKSTAR INFRASTRUCTURES,12.9587672,77.7024522,Office,"Marathahalli, Bengaluru",1.3812616918839749,1.3155441824315284,,,701,12
751,12016,InCubes Co-working Offices,12.9639134,77.7129591,Office,"Marathahalli, Bengaluru",2.3664819742998078,0.7256049101709661,,,172,3
752,12017,Marathahalli Market,12.9564655,77.6941986,Office,"Marathahalli, Bengaluru",1.294657427250327,2.2066100803653583,,,710,12
753,12018,Marathahalli Bridge Bus Stop,12.9567883,77.7013729,Office,"Marathahalli, Bengaluru",1.1479826406290752,1.4284007566415244,,,477,8
754,12019,Cad Training Institute Marathahalli Bangalore AutoCAD Catia Solidworks Creo Ansys 3dsmax Revit Sketchup Vray Lumion Enscape Training Institutes In Marathahalli Bangalore Caddesk CADD Training Center Marathahalli,12.9581605,77.700925,Office,"Marathahalli, Bengaluru",1.2969161211752742,1.4757471789892438,,,745,12
755,12020,SeaBird Travels Pick Up Point,12.9608677,77.7012202,Office,"Marathahalli, Bengaluru",1.599177838624235,1.4881725675598123,,,799,13
756,12022,NICE COMMUNICATION,12.9567547,77.6984416,Office,"Marathahalli, Bengaluru",1.1587343244749555,1.7457561354608788,,,523,9
757,12023,Archana Computers %26 Laptops,12.9571241,77.7030497,Office,"Marathahalli, Bengaluru",1.215027869012835,1.2450359981855759,,,762,13
758,12024,Bangalore Training Institute,12.9530889,77.7029675,Office,"Marathahalli, Bengaluru",0.7831378087295456,1.3484075867127867,,,595,10
759,12025,Sikhiya Institute,12.9565681,77.6979481,Office,"Marathahalli, Bengaluru",1.1494674859500706,1.800329124984853,,,535,9
760,12026,SBI Marathahalli Branch,12.9572092,77.7007165,Office,"Marathahalli, Bengaluru",1.1903678931765713,1.497419919547844,,,627,10
761,12027,OYO 581 Serene Grove,12.959227,77.7009954,Office,"Marathahalli, Bengaluru",1.4157298136205432,1.478181825792846,,,765,13
762,12028,"Quick Ride - Carpool, Taxi %26 Bikepool",12.9614831,77.701307,Office,"Marathahalli, Bengaluru",1.6680367910138916,1.4974899123760386,,,760,13
763,12029,Sys-Link Technologies,12.9568684,77.7004197,Office,"Marathahalli, Bengaluru",1.1519551051999453,1.531034704247217,,,491,8
764,12030,Hi Win Computers,12.9580467,77.7009532,Office,"Marathahalli, Bengaluru",1.284416064346427,1.472184788168755,,,743,12
765,12031,Dotbypixel Design school,12.9568356,77.6994862,Office,"Marathahalli, Bengaluru",1.1524855023487437,1.6322475564909897,,,518,9
766,12032,Sumadhura Infracon Private Limited,12.9515894,77.7019584,Office,"Marathahalli, Bengaluru",0.5899227088957785,1.5159685830892504,,,604,10
767,12034,Nokia Mobile Service CENTER (Marathahalli BANGALORE),12.9534764,77.6998648,Office,"Marathahalli, Bengaluru",0.7768756483178897,1.6530921824845162,,,882,15
768,12035,HDFC Home Loans - BENGALURU (MARATHAHALLI),12.9661358,77.701907,Office,"Marathahalli, Bengaluru",2.1886116920853524,1.66680058732566,,,656,11
769,12038,Apple iPhone Service Center,12.9544595,77.7002608,Office,"Marathahalli, Bengaluru",0.884206365036667,1.5844827483469122,,,896,15
770,12039,Orange Travels cargo office,12.956924,77.701127,Office,"Marathahalli, Bengaluru",1.1608739437170166,1.4541751329640646,,,479,8
771,12040,RIA Institute of Technology - Marathahalli,12.959399,77.7010284,Office,"Marathahalli, Bengaluru",1.4350027740289204,1.4771448498656354,,,768,13
772,12041,Prestige Technostar,12.9740875,77.7108374,Office,"Marathahalli, Bengaluru",3.2688765114154275,1.8797451023336997,,,414,7
773,12043,SMEClabs,12.9616227,77.7018241,Office,"Marathahalli, Bengaluru",1.6877622801109433,1.4487177089745138,,,619,10
774,12047,Blossom Physiotherapy Clinic,12.957867,77.702136,Office,"Marathahalli, Bengaluru",1.2770625471996966,1.3434642635447858,,,719,12
775,12050,COEPD,12.9618166,77.7013477,Office,"Marathahalli, Bengaluru",1.7053184516486175,1.5044933675398204,,,752,13
776,12053,RentSher,12.9618582,77.7012883,Office,"Marathahalli, Bengaluru",1.7095575896237063,1.512058434648342,,,751,13
777,12054,Capital O 1324 Royal Inchara,12.970618,77.70088,PG,"Marathahalli, Bengaluru",2.6813617811867956,2.0719181040783843,,,678,11
778,12055,OYO Flagship 9018 The Residency,12.956717,77.700245,PG,"Marathahalli, Bengaluru",1.1352268586714045,1.5508805477585406,,,508,8
779,12056,Suyash PG,12.9520119,77.6974223,PG,"Marathahalli, Bengaluru",0.6913628309980963,1.9541781640808369,,,692,12
780,12057,LOTUS PG FOR GENTS,12.9544457,77.693669,PG,"Marathahalli, Bengaluru",1.1443739276900435,2.2871272344611624,,,648,11
781,12058,Akshara Girls Pg,12.9565571,77.7017454,PG,"Marathahalli, Bengaluru",1.1269296210609405,1.3899594975575613,,,484,8
782,12059,Sri Srinivasa Paying Guest For Men,12.9553917,77.6990218,PG,"Marathahalli, Bengaluru",0.9988368638680122,1.6978981963082667,,,597,10
783,12060,Neha PG For Ladies,12.9522003,77.7012648,PG,"Marathahalli, Bengaluru",0.6399202602935753,1.5565542733666347,,,571,10
784,12061,SS Ladies PG,12.949734,77.7041849,PG,"Marathahalli, Bengaluru",0.5455503995504172,1.4198453232329196,,,699,12
785,12063,Sri Balaji Pg,12.9584096,77.7036529,PG,"Marathahalli, Bengaluru",1.3697112992469418,1.182371849252343,,,757,13
786,12064,Sri Sravya pg For Gents,12.9582545,77.6992342,PG,"Marathahalli, Bengaluru",1.3120842700141617,1.6592531027619681,,,646,11
787,12065,New Vintage Pg For Gents,12.9593615,77.7031472,PG,"Marathahalli, Bengaluru",1.460039943622255,1.2494596259693898,,,741,12
788,12066,Lakshmi Srinivasa Ladies PG,12.9512918,77.6989613,PG,"Marathahalli, Bengaluru",0.5539779564400484,1.8258327350986565,,,865,14
789,12067,Reddy PG,12.952665,77.7043564,PG,"Marathahalli, Bengaluru",0.8082323064128154,1.229996184532913,,,561,9
790,12068,Uma PG,12.9573608,77.7032378,PG,"Marathahalli, Bengaluru",1.2455039223924491,1.2238856246515961,,,775,13
791,12069,SURYA PG FOR GENTS,12.9553943,77.7023163,PG,"Marathahalli, Bengaluru",1.0098186900439943,1.3454561386035215,,,529,9
792,12070,PRLD PG for Gents,12.9557849,77.6960301,PG,"Marathahalli, Bengaluru",1.1345906359180749,2.0145267214785214,,,604,10
793,12071,Maneesh Paying Guest,12.9571854,77.7032901,PG,"Marathahalli, Bengaluru",1.2280549035385122,1.2187480952022502,,,770,13
794,12072,GVS PG FOR GENTS,12.957451,77.7038386,PG,"Marathahalli, Bengaluru",1.2727885238161047,1.1586349807601164,,,793,13
795,12073,7 Hills PG for Men,12.9591079,77.7030031,PG,"Marathahalli, Bengaluru",1.4292747546199995,1.2607446116137595,,,718,12
796,12074,Pg for boys,12.9502831,77.7020503,PG,"Marathahalli, Bengaluru",0.4565808147135951,1.5765234345680517,,,717,12
797,12075,Sri kamakshi pg for ladies,12.9498374,77.6983029,PG,"Marathahalli, Bengaluru",0.4338472667673889,1.9574133320162568,,,829,14
798,12076,Akshaya Pg,12.9546741,77.6982445,PG,"Marathahalli, Bengaluru",0.9372876232006627,1.7939038849377145,,,600,10
799,12077,PRLD Comforts Ladies Pg,12.9540359,77.6993201,PG,"Marathahalli, Bengaluru",0.845003109468593,1.69441192311639,,,646,11
800,12078,Amaravate ladies pg,12.9612358,77.7009069,PG,"Marathahalli, Bengaluru",1.6385371141770035,1.5314802630259943,,,787,13
801,12079,RK Deluxe (PG for Gents),12.9588594,77.7039275,PG,"Marathahalli, Bengaluru",1.425799538397198,1.1578340133226108,,,769,13
802,12080,Maneesh PG Accommodation,12.9586028,77.7004299,PG,"Marathahalli, Bengaluru",1.3448142441741373,1.5322449467495947,,,681,11
803,12081,Om Sai Balaji PG For Gents,12.9482855,77.7043559,PG,"Marathahalli, Bengaluru",0.47288295149134707,1.5104264138868049,,,833,14
804,12082,Sai Ladies PG,12.9515566,77.6978757,PG,"Marathahalli, Bengaluru",0.6240047057075991,1.92463048791461,,,675,11
805,12083,SVP PG,12.95876,77.7017877,PG,"Marathahalli, Bengaluru",1.3706656317840336,1.3871245901967375,,,683,11
806,12084,7 Hills Gents Pg,12.9531621,77.7039309,PG,"Marathahalli, Bengaluru",0.8333503385196243,1.248775806362358,,,564,9
807,12085,Srl PG For Gents,12.9590171,77.7034406,PG,"Marathahalli, Bengaluru",1.4295882252899546,1.2124097964883271,,,734,12
808,12086,Sri Vasavi Pg For Women,12.9544807,77.6979736,PG,"Marathahalli, Bengaluru",0.9243594723961941,1.8267129421588555,,,599,10
809,12087,Sns Pg for Ladies,12.9502212,77.7002364,PG,"Marathahalli, Bengaluru",0.41315643500983346,1.7512616874370248,,,603,10
810,12088,Sri SatyaNarayana Swamy PG - Marathahalli,12.9502593,77.7020476,PG,"Marathahalli, Bengaluru",0.45403360703068135,1.5781360599404983,,,718,12
811,12089,SLV PG for Gents,12.9592753,77.701352,PG,"Marathahalli, Bengaluru",1.4233983288522936,1.4405458712314338,,,649,11
812,12090,SRI VENKATA SAI PG FOR LADIES,12.95769,77.701984,PG,"Marathahalli, Bengaluru",1.2552306581828891,1.3595955216206532,,,714,12
813,12091,sai balaji pg for gents marathahalli,12.9510769,77.7036713,PG,"Marathahalli, Bengaluru",0.6199722957632491,1.38054944243717,,,627,10
814,12092,Ashray PG for Ladies,12.9612951,77.7010266,PG,"Marathahalli, Bengaluru",1.6456187272169098,1.5207635972490372,,,786,13
815,12093,Veera Venkata Ladies Pg,12.9596294,77.7023144,PG,"Marathahalli, Bengaluru",1.4737684802572157,1.3433828597225639,,,685,11
816,12094,Varun PG,12.955623,77.6971493,PG,"Marathahalli, Bengaluru",1.0726374822251283,1.8958455123523335,,,594,10
817,12095,Sri Residential Paying Guest Hostel For Gents,12.9499676,77.6978187,PG,"Marathahalli, Bengaluru",0.475031106861969,1.9985158356862538,,,843,14
818,12096,J.p.comforts Pg,12.9502816,77.7011463,PG,"Marathahalli, Bengaluru",0.4274338560642755,1.6614013414264082,,,703,12
819,12097,Sri Sai Chandana Pg For Ladies,12.9535122,77.6977677,PG,"Marathahalli, Bengaluru",0.8290357409711221,1.8716404946324736,,,642,11
820,12098,Hanuman PG,12.9506727,77.7014719,PG,"Marathahalli, Bengaluru",0.4775969028331149,1.6095193574069702,,,733,12
821,12099,Sri Krishna PG GENTS,12.955768,77.6968041,PG,"Marathahalli, Bengaluru",1.1005346186719842,1.9312729047805886,,,606,10
822,12100,Surya PG For Boys,12.9581392,77.6990785,PG,"Marathahalli, Bengaluru",1.3010594784917346,1.6755748548553837,,,651,11
823,12101,Sri Lakshmi Chaitanya PG,12.9549456,77.6951529,PG,"Marathahalli, Bengaluru",1.096525907166014,2.1199654567659763,,,693,12
824,12102,Shri Shiva PG,12.9522143,77.6964414,PG,"Marathahalli, Bengaluru",0.765332720758648,2.0486363448205553,,,725,12
825,12103,SRI SAI RAM Ganesh PG,12.958634,77.702207,PG,"Marathahalli, Bengaluru",1.3625576248927633,1.3405933112966772,,,698,12
826,12104,Meghana PG,12.9554468,77.6978378,PG,"Marathahalli, Bengaluru",1.031679820630888,1.8241775938723153,,,568,9
827,12105,sravya ladies PG,12.955096,77.699369,PG,"Marathahalli, Bengaluru",0.961274481600981,1.6657820116158955,,,606,10
828,12106,SONAR BANGLA PG,12.9581493,77.7026443,PG,"Marathahalli, Bengaluru",1.3172044025213103,1.2895861418619892,,,728,12
829,12108,Sri Rama Luxury PG for Gents,12.9523924,77.6959787,PG,"Marathahalli, Bengaluru",0.8103669876405079,2.091122657379423,,,741,12
830,12109,VISHNU Luxury PG for Women,12.9485471,77.7035149,PG,"Marathahalli, Bengaluru",0.40737421790465,1.5593058344301929,,,744,12
831,12110,Seshu PG Deluxe,12.9531689,77.6942237,PG,"Marathahalli, Bengaluru",0.9975891305000592,2.254245860553899,,,698,12
832,12111,RISE PG Ladies,12.9573188,77.7021365,PG,"Marathahalli, Bengaluru",1.2168190158900192,1.3432960298771064,,,722,12
833,12112,SRI Lakshmi venkateshwara PG for LADIES,12.9555607,77.6985583,PG,"Marathahalli, Bengaluru",1.0259549302906947,1.7451200896554688,,,586,10
834,12113,Sri Durga Ladies Pg,12.9522681,77.7018594,PG,"Marathahalli, Bengaluru",0.659884294271393,1.4942629838195003,,,585,10
835,12114,New Thirumala Pg for Ladies,12.952199,77.6987601,PG,"Marathahalli, Bengaluru",0.6569663558678602,1.8102567574955288,,,678,11
836,12115,Balaji Comforts PG Accomodation,12.9587315,77.7038681,PG,"Marathahalli, Bengaluru",1.4103729918844903,1.1625560638647274,,,765,13
837,12116,Royal challengers paying guest accommodation,12.9506384,77.7034322,PG,"Marathahalli, Bengaluru",0.5652075148769371,1.428409328564085,,,642,11
838,12117,Aadi PG For Gents,12.9559996,77.697232,PG,"Marathahalli, Bengaluru",1.1094899318057752,1.882596344136963,,,587,10
839,12118,SAI TEJA GENTS PG,12.957698,77.7019245,PG,"Marathahalli, Bengaluru",1.2552421014911581,1.3660518050957557,,,712,12
840,12119,Neha PG New (Gokulam building),12.960105,77.7019945,PG,"Marathahalli, Bengaluru",1.5217937109917283,1.387323901175918,,,688,11
841,12120,Venkat Saanvi Reddy PG For Gents,12.9609863,77.7024592,PG,"Marathahalli, Bengaluru",1.6253621354197383,1.3620720216850108,,,730,12
842,12121,Sai elite PG for Gents Marathahalli,12.9560949,77.6979029,PG,"Marathahalli, Bengaluru",1.0995227904395293,1.80922910766596,,,550,9
843,12122,Sri Anjaneya Pg For Gents,12.9591744,77.7024196,PG,"Marathahalli, Bengaluru",1.4254143518632383,1.3243936506486274,,,694,12
844,12123,Sri Hari PG for Gents,12.9577559,77.7032629,PG,"Marathahalli, Bengaluru",1.2887684159789168,1.2211186142821948,,,782,13
845,12124,Narayana Swamy PG,12.9551073,77.6952696,PG,"Marathahalli, Bengaluru",1.1055452115731481,2.1050253521988704,,,685,11
846,12125,M%26N PG for Gents,12.9591239,77.7039465,PG,"Marathahalli, Bengaluru",1.4546938813414445,1.159806036765425,,,751,13
847,12126,SRI SAI BALAJI GENTS PG,12.955145,77.702622,PG,"Marathahalli, Bengaluru",0.990273654739829,1.3182730752546863,,,523,9
848,12127,Lakshmi Vengamamba PG For Gents,12.9583777,77.7019919,PG,"Marathahalli, Bengaluru",1.3311260133745422,1.3616372867937112,,,696,12
849,12128,Sri Balaji Ladies PG,12.9569472,77.7015352,PG,"Marathahalli, Bengaluru",1.1673130892767944,1.4098675911868541,,,639,11
850,12129,Guru venkata sai (GVS) PG FOR gents in marathahalli bridge,12.9574623,77.7038144,PG,"Marathahalli, Bengaluru",1.2732232403509687,1.1612435469384867,,,781,13
851,12130,Sharavanas pg for ladies,12.9569472,77.7015352,PG,"Marathahalli, Bengaluru",1.1673130892767944,1.4098675911868541,,,639,11
852,12131,NEW SAI PG For Gents,12.9542091,77.6981771,PG,"Marathahalli, Bengaluru",0.8892359109498752,1.8110500181149543,,,611,10
853,12132,K R New Gents PG,12.9595198,77.6996984,PG,"Marathahalli, Bengaluru",1.4487210846375025,1.6217576101520323,,,825,14
854,12133,Swathi Deluxe PG for Ladies,12.9576905,77.7025186,PG,"Marathahalli, Bengaluru",1.2645534652793524,1.3016678115750324,,,730,12
855,12134,SR PRIME PG for ladies,12.9581444,77.7004231,PG,"Marathahalli, Bengaluru",1.2938405056299653,1.5300071538328481,,,656,11
856,12135,Ganga pg,12.9584153,77.7005669,PG,"Marathahalli, Bengaluru",1.324095343977042,1.516006551451787,,,664,11
857,12136,Aishwarya Ladies PG,12.9533548,77.6975181,PG,"Marathahalli, Bengaluru",0.822471322711525,1.902139232055013,,,649,11
858,12137,SLB PG for Gents,12.9593054,77.70022,PG,"Marathahalli, Bengaluru",1.4230545677535482,1.5626388812601224,,,800,13
859,12138,Sri Balaji Comforts Pg For Boys,12.9505455,77.7011759,PG,"Marathahalli, Bengaluru",0.4568563241010908,1.644462229138324,,,690,12
860,12139,Sri thirumala new executive pg for ladies,12.9546257,77.6985075,PG,"Marathahalli, Bengaluru",0.9253730621011738,1.7668638723417507,,,609,10
861,12140,ShivaSai PG For GENT'S,12.9582777,77.6994649,PG,"Marathahalli, Bengaluru",1.3125035813654151,1.6344024618595998,,,647,11
862,12141,M%26M pg for ladies,12.9552836,77.7029331,PG,"Marathahalli, Bengaluru",1.0138613041347548,1.282147178854358,,,518,9
863,12142,PSR PG HOSTEL,12.9532653,77.6942165,PG,"Marathahalli, Bengaluru",1.006091125665647,2.2527050931955075,,,697,12
864,12143,Vengamamba gents PG Marathahalli,12.9531715,77.7034942,PG,"Marathahalli, Bengaluru",0.81360674108825,1.2920386183013246,,,578,10
865,12144,PANDU SLVPG,12.9549934,77.6980926,PG,"Marathahalli, Bengaluru",0.9757929539378783,1.804120547929722,,,589,10
866,12145,Venkataramana PG For Ladies,12.9581986,77.7017186,PG,"Marathahalli, Bengaluru",1.3077957546065675,1.3900468018572731,,,695,12
867,12146,Veerbhadra luxury Pg For Ladies,12.9582022,77.7005555,PG,"Marathahalli, Bengaluru",1.300384677176482,1.5159567095158477,,,658,11
868,12147,Sri Vishnu PG for gents,12.9591922,77.7022192,PG,"Marathahalli, Bengaluru",1.4241876369812025,1.3461786478174749,,,686,11
869,12148,Geethika Ladies Pg,12.9595974,77.7022242,PG,"Marathahalli, Bengaluru",1.4688924988376868,1.3524175979702473,,,682,11
870,12149,2GVS GENTS PG ASWATH NAGAR MARATHAHALLI,12.957795,77.7032574,PG,"Marathahalli, Bengaluru",1.292844613630005,1.2217957290291228,,,782,13
871,12150,Sri Ramanjaneya Ladies PG,12.9522209,77.7015238,PG,"Marathahalli, Bengaluru",0.6469185571390755,1.5297805543270495,,,577,10
872,12151,Lakshmi Narasimha PG Gents,12.9611356,77.7024753,PG,"Marathahalli, Bengaluru",1.642045650411773,1.3651251584780555,,,734,12
873,12152,Zolo Pepper - PG in Marathahalli Bangalore,12.9571713,77.7096945,PG,"Marathahalli, Bengaluru",1.556304144007207,0.5258649732243398,,,686,11
874,12153,Om Sai Balaji Pg For Gents,12.9585563,77.7019694,PG,"Marathahalli, Bengaluru",1.3505077133218943,1.3655210457302251,,,695,12
875,12154,Pramathi Ladies Pg,12.9576987,77.7018041,PG,"Marathahalli, Bengaluru",1.2536591546425733,1.3790988874432768,,,708,12
876,12155,Anaghaa Ladies PG,12.9580987,77.7004952,PG,"Marathahalli, Bengaluru",1.2888034506751689,1.521996376056418,,,655,11
877,12156,Siri Ladies PG,12.9523744,77.7013488,PG,"Marathahalli, Bengaluru",0.6604413478022183,1.540788652143778,,,572,10
878,12157,Sivareddy Mens pg,12.9573873,77.7016273,PG,"Marathahalli, Bengaluru",1.2170423393684418,1.3983317783504134,,,707,12
879,12158,Hari PG,12.9530232,77.7016147,PG,"Marathahalli, Bengaluru",0.7364147938088186,1.4880814146630295,,,638,11
880,12159,Maa ladies PG,12.9551597,77.702476,PG,"Marathahalli, Bengaluru",0.9881221084487399,1.3334341234708404,,,521,9
881,12160,Srinivasa PG for Gents,12.9554651,77.6991035,PG,"Marathahalli, Bengaluru",1.0056418684880748,1.6879845890948928,,,598,10
882,12161,SMS deluxe PG FOR GENTS,12.9504264,77.7013135,PG,"Marathahalli, Bengaluru",0.44694713950517984,1.6377383977397553,,,683,11
883,12162,DRR Sri Sai Pg,12.9511171,77.7033048,PG,"Marathahalli, Bengaluru",0.6018891028392925,1.4122770803153801,,,621,10
884,12163,Sathya Luxury PG For Ladies,12.9600238,77.7023335,PG,"Marathahalli, Bengaluru",1.5174815056722821,1.3495214426291628,,,699,12
885,12164,Poorvika Pg For Ladies,12.9588731,77.7000083,PG,"Marathahalli, Bengaluru",1.3754902650157854,1.5802773256506257,,,707,12
886,12165,Varsha gents pg,12.9578292,77.7036867,PG,"Marathahalli, Bengaluru",1.3084603609539815,1.1753723971819725,,,793,13
887,12166,Nani Luxury PG For Gents,12.950476,77.7049222,PG,"Marathahalli, Bengaluru",0.6600678562269121,1.3062271341105949,,,658,11
888,12167,Anu PG Marathali,12.9481267,77.7027749,PG,"Marathahalli, Bengaluru",0.3147847315090544,1.6508467301410923,,,727,12
889,12168,Kamakshi PG For Boys,12.9534581,77.701388,PG,"Marathahalli, Bengaluru",0.7802536157387507,1.4957239848246078,,,654,11
890,12169,Sithaara Stays ( PG for Ladies),12.9577771,77.7026107,PG,"Marathahalli, Bengaluru",1.2758664403044069,1.2918236058336008,,,734,12
891,12170,Sri Rama Pg For Gents,12.9592771,77.7019797,PG,"Marathahalli, Bengaluru",1.430181872020552,1.3731749361396333,,,676,11
892,12171,SLV Pg,12.9553926,77.7028971,PG,"Marathahalli, Bengaluru",1.0244900792141296,1.283629597336801,,,514,9
893,12172,Venkata Sai Gents Pg,12.961647,77.7021142,PG,"Marathahalli, Bengaluru",1.6936295222056714,1.4197353427310309,,,728,12
894,12173,Ssr inn Gents Pg,12.9542905,77.6983528,PG,"Marathahalli, Bengaluru",0.8930553687276839,1.7905589155739718,,,615,10
895,12174,Amrutham luxury PG for Ladies,12.9518298,77.7039202,PG,"Marathahalli, Bengaluru",0.7045056778153438,1.3150219747553207,,,593,10
896,12175,Metro Homestay PG for Gents,12.9572737,77.7037044,PG,"Marathahalli, Bengaluru",1.2496999873751562,1.1735648178772904,,,790,13
897,12176,Sri Hanuman PG for Gents,12.9534785,77.7021759,PG,"Marathahalli, Bengaluru",0.7987740517452969,1.4139397540473182,,,632,11
898,12177,Sree Nilayam Pg For Gents,12.9577659,77.7031472,PG,"Marathahalli, Bengaluru",1.2868802110748252,1.2336736139055324,,,778,13
899,12178,Hanuman pg near RGS,12.9541323,77.6981791,PG,"Marathahalli, Bengaluru",0.8809569292308574,1.812619897224875,,,611,10
900,12179,Sri Sai Santhan,12.9607311,77.7034378,PG,"Marathahalli, Bengaluru",1.6155540115222158,1.252324283762207,,,785,13
901,12180,MKR New Executive Pg For Gents,12.9537072,77.6978858,PG,"Marathahalli, Bengaluru",0.8452386537498624,1.8540791267101888,,,625,10
902,12181,Sri Manjunatha PG for Ladies,12.9589607,77.7016801,PG,"Marathahalli, Bengaluru",1.391629782919183,1.4010185739991445,,,674,11
903,12182,Sri Siddhi Vinayaka PG,12.9578456,77.7032481,PG,"Marathahalli, Bengaluru",1.2980662935890126,1.2229312321769303,,,781,13
904,12183,PG For Gents,12.9589914,77.6999564,PG,"Marathahalli, Bengaluru",1.3888182052618279,1.5871333495813402,,,717,12
905,12184,Lakshmi Balaji PG for Ladies,12.9581823,77.7004151,PG,"Marathahalli, Bengaluru",1.2980527759384948,1.5310548074050707,,,657,11
906,12185,MAA Pg for GENT'S,12.950479,77.7032971,PG,"Marathahalli, Bengaluru",0.5422737275782686,1.4503165829402103,,,647,11
907,12186,Sri Durga PG for Gents,12.958641,77.7034225,PG,"Marathahalli, Bengaluru",1.3884685989009478,1.2095237555656255,,,765,13
908,12187,Srinivasa PG for ladies,12.9604851,77.7018554,PG,"Marathahalli, Bengaluru",1.5621873347240531,1.4111897208711321,,,698,12
909,12188,PG Gents,12.9502826,77.7032589,PG,"Marathahalli, Bengaluru",0.5221734571776755,1.465752427498396,,,654,11
910,12189,Sai ram pg,12.9587093,77.7038798,PG,"Marathahalli, Bengaluru",1.4083341269230047,1.1610241750374164,,,765,13
911,12190,New sai luxury Pg,12.9580178,77.6995655,PG,"Marathahalli, Bengaluru",1.282883993884691,1.622370698426752,,,638,11
912,12191,Mamatha Luxury PG for Gents,12.9533262,77.6982643,PG,"Marathahalli, Bengaluru",0.7923446705443711,1.8246997270037615,,,633,11
913,12192,Prld New Deluxe Gents Pg,12.9542905,77.6983528,PG,"Marathahalli, Bengaluru",0.8930553687276839,1.7905589155739718,,,615,10
914,12193,7 hills Pg For Boys,12.9601881,77.7033928,PG,"Marathahalli, Bengaluru",1.5554711311693814,1.2414769389423261,,,767,13
915,12194,Raghu's PG,12.958307,77.6996685,PG,"Marathahalli, Bengaluru",1.3142527142902438,1.6125277904583426,,,646,11
916,12195,BABA HOMES PG FOR BOYS,12.9578376,77.702022,PG,"Marathahalli, Bengaluru",1.272054666194297,1.3557384029541397,,,715,12
917,12196,SLN PG For Gents,12.958298,77.703586,PG,"Marathahalli, Bengaluru",1.3558568238779045,1.1886896268218168,,,755,13
918,12197,Prasanna gents pg,12.9509703,77.7034613,PG,"Marathahalli, Bengaluru",0.5973309491863067,1.4061464254911642,,,629,10
919,12198,Samrat PG Fit Gents,12.9504253,77.7020202,PG,"Marathahalli, Bengaluru",0.4699216393238231,1.571268348211077,,,721,12
920,12199,Sri venkateswara PG for gents,12.9553529,77.6968122,PG,"Marathahalli, Bengaluru",1.0571563697770485,1.9357369886348332,,,616,10
921,12200,Sri Sathya Sai pg for gents,12.952304,77.6959783,PG,"Marathahalli, Bengaluru",0.8024779656800411,2.0938922182849513,,,741,12
922,12201,Temple Tree PG Homes for Ladies,12.9569338,77.7031411,PG,"Marathahalli, Bengaluru",1.1969086845729093,1.236170210387504,,,742,12
923,12202,COOL HOMES PG FOR GENTS,12.9580902,77.7018969,PG,"Marathahalli, Bengaluru",1.2981026393127009,1.3701889183154137,,,701,12
924,12203,Zolo Asmi Co-Living %7C Redefining PG,12.954909,77.7106108,PG,"Marathahalli, Bengaluru",1.4487707143748378,0.5176117979414988,,,407,7
925,12205,SRI GURU SATHYADEVA PG FOR GENTS,12.9595796,77.7033947,PG,"Marathahalli, Bengaluru",1.4894169577514977,1.2271732488022862,,,754,13
926,12206,Shri Raghava p g for gents,12.9587066,77.7021549,PG,"Marathahalli, Bengaluru",1.3697471524924019,1.3469503891099341,,,696,12
927,12207,VVGS GENTS PG,12.9576697,77.7027533,PG,"Marathahalli, Bengaluru",1.2671709364555623,1.2762141096008655,,,756,13
928,12208,Venkatadri PG,12.9505565,77.7021373,PG,"Marathahalli, Bengaluru",0.48824912806687243,1.5529559548716656,,,716,12
929,12209,Zolo Mustard - PG in Marathahalli for Gents in Bangalore,12.9589426,77.7084164,PG,"Marathahalli, Bengaluru",1.6333508616902503,0.6798441466970156,,,677,11
930,12210,Cloud nine deluxe girls PG,12.956243,77.7027502,PG,"Marathahalli, Bengaluru",1.1121834899914393,1.2850054988839443,,,480,8
931,12211,Sri Vasavi Luxury PG For Gents,12.9553878,77.6985695,PG,"Marathahalli, Bengaluru",1.006861303361383,1.7464842053874332,,,587,10
932,12212,avasa ladies pg,12.9550738,77.7026495,PG,"Marathahalli, Bengaluru",0.9833353390712906,1.3170021887452363,,,525,9
933,12213,GALAXY PG FOR LADIES,12.9497728,77.7009171,PG,"Marathahalli, Bengaluru",0.3673997160234005,1.7110883785941537,,,629,10
934,12214,Vijaya sai ladies Pg,12.9579954,77.6994245,PG,"Marathahalli, Bengaluru",1.2815579232073662,1.6375690619184904,,,637,11
935,12215,Oxygen PG for Gents,12.9595779,77.6997989,PG,"Marathahalli, Bengaluru",1.4546515329641636,1.6118475125240224,,,822,14
936,12216,Amaravati gents pg,12.9487445,77.7039012,PG,"Marathahalli, Bengaluru",0.4543993378063944,1.5131708723614439,,,742,12
937,12217,Venkatadri Gents PG Munnekolala,12.9504228,77.7045036,PG,"Marathahalli, Bengaluru",0.6229102581008351,1.3461469418123302,,,650,11
938,12218,Nishanth Boys PG Marathahalli,12.958447,77.7029196,PG,"Marathahalli, Bengaluru",1.3554613449985324,1.2619167534642153,,,731,12
939,12219,Home Stay PG for Gents,12.9597282,77.7032864,PG,"Marathahalli, Bengaluru",1.5030522005757692,1.241801397584896,,,758,13
